ID,date,temp,maxt,pcp,ws,minh,avgh,light
ASOS_184,2015-08-05,28.1,30.7,,2.3,64,76.5,11.6
ASOS_185,2015-08-05,27,29.8,,4.3,81,89.5,12.6
ASOS_188,2015-08-05,28,31.1,,2.5,64,80.9,12
ASOS_189,2015-08-05,28.1,30.9,,1.6,74,82,12.1
AWS_328,2015-08-05,27.4,30.3,0,1.2,,,
AWS_329,2015-08-05,24.3,29.8,0,2.1,,,
AWS_330,2015-08-05,25.9,30,0,1.7,,,
AWS_685,2015-08-05,27.3,31.7,0,2.2,,,
AWS_724,2015-08-05,27.8,29.6,0,3.6,,,
AWS_725,2015-08-05,27.8,31.6,0,2.1,,,
AWS_726,2015-08-05,28.1,30.9,0,2.6,,,
AWS_727,2015-08-05,25.7,30.2,0,1.8,,,
AWS_751,2015-08-05,25.5,30.3,0,2.5,,,
AWS_752,2015-08-05,26.2,30.1,0,2.4,,,
AWS_753,2015-08-05,19.8,25.4,0,0.7,,,
AWS_779,2015-08-05,28.6,31.7,0,2.6,,,
AWS_780,2015-08-05,27.6,31.3,0,1.9,,,
AWS_781,2015-08-05,26.6,30.2,0,2.6,,,
AWS_782,2015-08-05,22.4,26.3,0,2.5,,,
AWS_792,2015-08-05,27.3,31.7,0,2.2,,,
AWS_793,2015-08-05,28,31.8,0,2.3,,,
AWS_855,2015-08-05,27.7,30.1,0,2.6,,,
AWS_870,2015-08-05,20.1,24.4,0,2.5,,,
AWS_871,2015-08-05,18.3,23,0,2.7,,,
AWS_884,2015-08-05,25.8,29.9,0,1.7,,,
AWS_885,2015-08-05,25.5,29.5,0,2.7,,,
ASOS_184,2015-08-06,29.2,35.5,,1.6,47,71.8,10.8
ASOS_185,2015-08-06,27.5,32.4,,4.1,56,79.1,12.3
ASOS_188,2015-08-06,27.4,31.4,,1.4,72,84.9,12
ASOS_189,2015-08-06,28.3,30.8,,1.3,67,77.4,11.9
AWS_328,2015-08-06,27.1,30.7,0,1.8,,,
AWS_329,2015-08-06,25.6,32.1,0,1.9,,,
AWS_330,2015-08-06,26.4,31.2,0,2.2,,,
AWS_685,2015-08-06,27.8,32.4,0,2.5,,,
AWS_724,2015-08-06,26,28.5,0,2.2,,,
AWS_725,2015-08-06,28.2,31.6,0,1.4,,,
AWS_726,2015-08-06,28.2,30.3,0,3.1,,,
AWS_727,2015-08-06,26.3,31.6,0,1.5,,,
AWS_751,2015-08-06,25.9,30.5,0,2.8,,,
AWS_752,2015-08-06,26.5,31.4,0,2.9,,,
AWS_753,2015-08-06,20.8,26.3,0,0.6,,,
AWS_779,2015-08-06,28.1,31.5,0,1.7,,,
AWS_780,2015-08-06,27.8,32.7,0,1.7,,,
AWS_781,2015-08-06,26.9,30.9,0,2.4,,,
AWS_782,2015-08-06,22.3,26.2,0,2.3,,,
AWS_792,2015-08-06,27,31.7,0,1.7,,,
AWS_793,2015-08-06,28,31.7,0,3.3,,,
AWS_855,2015-08-06,27.7,30,0,4.3,,,
AWS_870,2015-08-06,18.6,22.9,0,3,,,
AWS_871,2015-08-06,17.8,22.1,0,3.4,,,
AWS_884,2015-08-06,26.4,30.5,0,1.9,,,
AWS_885,2015-08-06,25,30,0,2.3,,,
ASOS_184,2015-08-07,29.7,33.8,,3,54,68.9,4.7
ASOS_185,2015-08-07,29.2,32.4,0,4.4,61,69.3,6.8
ASOS_188,2015-08-07,28.3,31.3,,1.6,75,88,4.5
ASOS_189,2015-08-07,28.9,31.4,0,2.5,68,75.5,3.9
AWS_328,2015-08-07,29.4,31.6,0,2.3,,,
AWS_329,2015-08-07,26.5,30.7,0,2.5,,,
AWS_330,2015-08-07,27.5,30.8,0,2.4,,,
AWS_685,2015-08-07,29.3,31.7,0,2.9,,,
AWS_724,2015-08-07,26.7,28.8,0,2.7,,,
AWS_725,2015-08-07,28.2,31.7,0,2.3,,,
AWS_726,2015-08-07,28.4,29.9,0,4.7,,,
AWS_727,2015-08-07,27.1,32,0,1.5,,,
AWS_751,2015-08-07,26.7,29.9,0,2.7,,,
AWS_752,2015-08-07,27.5,31,0,3,,,
AWS_753,2015-08-07,21.4,25.4,0,0.6,,,
AWS_779,2015-08-07,28.5,34.5,0,2,,,
AWS_780,2015-08-07,28.6,32.4,0,2.3,,,
AWS_781,2015-08-07,26.8,29.6,0,2.4,,,
AWS_782,2015-08-07,22.1,24.3,0,3.2,,,
AWS_792,2015-08-07,27.6,30.9,0,2,,,
AWS_793,2015-08-07,29,32.9,0,3.9,,,
AWS_855,2015-08-07,28.5,29.4,0,6.4,,,
AWS_870,2015-08-07,18,19.1,0,5.1,,,
AWS_871,2015-08-07,17.1,18.1,0,6,,,
AWS_884,2015-08-07,27.5,29.5,0,3.4,,,
AWS_885,2015-08-07,25.6,28.8,0,2.3,,,
ASOS_184,2015-08-08,27.5,30.3,3.4,2.9,69,83.6,8
ASOS_185,2015-08-08,27.7,31,,3.4,65,82.5,10.6
ASOS_188,2015-08-08,27.8,31,,1.9,77,87.9,9.6
ASOS_189,2015-08-08,28.4,31.2,,1.7,73,81.3,10.3
AWS_328,2015-08-08,27.9,31.5,0,1.4,,,
AWS_329,2015-08-08,25.7,32.5,0.5,2.4,,,
AWS_330,2015-08-08,26.9,31,0,1.5,,,
AWS_685,2015-08-08,28.5,32.5,0,2,,,
AWS_724,2015-08-08,27.4,29.7,0,2.5,,,
AWS_725,2015-08-08,27.5,31.5,0,1.8,,,
AWS_726,2015-08-08,28.7,31.2,0,2.7,,,
AWS_727,2015-08-08,25.3,31.6,2,1.3,,,
AWS_751,2015-08-08,26.2,30.9,0,2.3,,,
AWS_752,2015-08-08,26.5,30.8,0,2.2,,,
AWS_753,2015-08-08,20.5,26,0,0.7,,,
AWS_779,2015-08-08,28.2,32.5,0.5,1.7,,,
AWS_780,2015-08-08,28.3,32.7,0,2,,,
AWS_781,2015-08-08,26.3,29.8,0,1.7,,,
AWS_782,2015-08-08,22.7,27.1,0,1.7,,,
AWS_792,2015-08-08,27.5,31.6,0,1.9,,,
AWS_793,2015-08-08,29,32.8,0,2.4,,,
AWS_855,2015-08-08,28.9,31.5,0,3.5,,,
AWS_870,2015-08-08,18.8,23,0,2.9,,,
AWS_871,2015-08-08,18.3,23.1,0,3.6,,,
AWS_884,2015-08-08,27.1,30.7,0,1.8,,,
AWS_885,2015-08-08,25.8,30.7,0,2.3,,,
ASOS_184,2015-08-09,27.8,30.3,,2,66,78.8,10.4
ASOS_185,2015-08-09,27.3,31.1,,3.2,76,84.4,9.9
ASOS_188,2015-08-09,27.3,31.1,,1.9,67,82.4,10.8
ASOS_189,2015-08-09,27.8,30.7,,1.6,73,79.6,9.7
AWS_328,2015-08-09,27.2,30.7,0,1,,,
AWS_329,2015-08-09,24.5,29.9,0,1.4,,,
AWS_330,2015-08-09,25.7,30.1,0,1.7,,,
AWS_685,2015-08-09,27.1,31.7,0,2,,,
AWS_724,2015-08-09,27.6,30.7,0,1.6,,,
AWS_725,2015-08-09,27.3,31.4,0,1.6,,,
AWS_726,2015-08-09,27.9,30.7,0,2.2,,,
AWS_727,2015-08-09,24.9,30.2,0,1.3,,,
AWS_751,2015-08-09,25.5,30.4,0,1.6,,,
AWS_752,2015-08-09,26.1,30.4,0,2.1,,,
AWS_753,2015-08-09,18.9,25.5,0,0.5,,,
AWS_779,2015-08-09,27.6,31.7,0,1.8,,,
AWS_780,2015-08-09,27.3,31.3,0,1.6,,,
AWS_781,2015-08-09,26,29.5,0,1.7,,,
AWS_782,2015-08-09,22.2,26.7,0,1.8,,,
AWS_792,2015-08-09,27.3,32,0,1.7,,,
AWS_793,2015-08-09,27.8,31.8,0,2.1,,,
AWS_855,2015-08-09,28.1,31.5,0,2.2,,,
AWS_870,2015-08-09,18.6,23.5,0,2.1,,,
AWS_871,2015-08-09,18.3,23,0,2.2,,,
AWS_884,2015-08-09,25.4,28.7,0,1.4,,,
AWS_885,2015-08-09,25.1,29.9,0,2.4,,,
ASOS_184,2015-08-10,28,30.3,,1.7,46,68.5,5.6
ASOS_185,2015-08-10,26.8,29.9,,2.8,66,82.1,5.1
ASOS_188,2015-08-10,27.8,31.9,,2,52,69.3,4.7
ASOS_189,2015-08-10,27.1,29.8,,0.9,61,77,3.9
AWS_328,2015-08-10,26.7,30.9,0,0.7,,,
AWS_329,2015-08-10,24.5,30.1,0,1.3,,,
AWS_330,2015-08-10,26,30.3,0,1.6,,,
AWS_685,2015-08-10,27.1,32,0,1.8,,,
AWS_724,2015-08-10,26.8,29.2,0,2,,,
AWS_725,2015-08-10,26.8,30.2,0,2.4,,,
AWS_726,2015-08-10,27.6,29.1,0,2.4,,,
AWS_727,2015-08-10,25.6,29.8,0,1.2,,,
AWS_751,2015-08-10,25.3,30.5,0,1.8,,,
AWS_752,2015-08-10,26.2,30.5,0,2.2,,,
AWS_753,2015-08-10,19.1,25.7,0,0.2,,,
AWS_779,2015-08-10,27.6,31.5,0,1.4,,,
AWS_780,2015-08-10,26.5,31.4,0,1.3,,,
AWS_781,2015-08-10,26.1,29.2,0,2.6,,,
AWS_782,2015-08-10,22.6,26.5,0,1.5,,,
AWS_792,2015-08-10,26.9,34.1,0,1.6,,,
AWS_793,2015-08-10,28.3,31.7,0,1.8,,,
AWS_855,2015-08-10,27.8,30.2,0,1.9,,,
AWS_870,2015-08-10,18,22.6,0,1.6,,,
AWS_871,2015-08-10,17.9,23,0,1.6,,,
AWS_884,2015-08-10,25.4,29.6,0,1.1,,,
AWS_885,2015-08-10,24.9,29.9,0,2.3,,,
ASOS_184,2015-08-11,27.2,30,91.8,2.2,47,73,0.5
ASOS_185,2015-08-11,26.3,29.2,42.2,6.1,77,89.6,0.8
ASOS_188,2015-08-11,26.6,30.6,74.1,2.9,61,83.3,1.5
ASOS_189,2015-08-11,26.9,29.2,65,2.4,58,83.5,0.8
AWS_328,2015-08-11,26.6,29.3,60.5,1.7,,,
AWS_329,2015-08-11,23.6,29.3,116.5,1.7,,,
AWS_330,2015-08-11,25.4,28.2,60,2.4,,,
AWS_685,2015-08-11,26.5,29.9,55,2.7,,,
AWS_724,2015-08-11,25.1,27.8,75.5,3.7,,,
AWS_725,2015-08-11,27,30.5,96,2.8,,,
AWS_726,2015-08-11,27.5,29.9,35.5,5.3,,,
AWS_727,2015-08-11,25.1,29.3,100.5,3.3,,,
AWS_751,2015-08-11,24.7,29.5,123.5,3.3,,,
AWS_752,2015-08-11,24.6,27.6,89,3.8,,,
AWS_753,2015-08-11,19.7,24,110.5,2.6,,,
AWS_779,2015-08-11,27.5,31.1,74.5,3.3,,,
AWS_780,2015-08-11,26.9,30.4,59.5,2.4,,,
AWS_781,2015-08-11,26,31,127.5,3.7,,,
AWS_782,2015-08-11,21.7,23.7,129.5,4.2,,,
AWS_792,2015-08-11,26.4,30.2,72,2.7,,,
AWS_793,2015-08-11,26.9,30.7,63,3.2,,,
AWS_855,2015-08-11,27,28.7,29.5,5.2,,,
AWS_870,2015-08-11,17.9,20.6,147.5,5,,,
AWS_871,2015-08-11,16.9,18.3,169,6.3,,,
AWS_884,2015-08-11,25.4,27.8,60,1.7,,,
AWS_885,2015-08-11,24.6,28,81,3.9,,,
ASOS_184,2015-08-12,25.2,26.4,0.2,3.2,81,88.5,0
ASOS_185,2015-08-12,24.6,26.1,1.9,7.1,80,91.8,3.4
ASOS_188,2015-08-12,25.2,27.7,8,2.6,76,88.6,4.2
ASOS_189,2015-08-12,25.8,29.2,5.4,1.3,79,88.5,6.8
AWS_328,2015-08-12,26,31.7,12.5,1.7,,,
AWS_329,2015-08-12,21.7,24.5,5.5,1.8,,,
AWS_330,2015-08-12,24.5,29.1,9.5,2.1,,,
AWS_685,2015-08-12,26.1,30.9,10.5,1.7,,,
AWS_724,2015-08-12,24.6,26.8,0,5.1,,,
AWS_725,2015-08-12,25.3,27.1,4.5,3.2,,,
AWS_726,2015-08-12,25.9,28,6.5,5.4,,,
AWS_727,2015-08-12,22.1,24.6,9.5,2.4,,,
AWS_751,2015-08-12,22.9,24.2,2.5,2.2,,,
AWS_752,2015-08-12,23.3,26.7,6,3.4,,,
AWS_753,2015-08-12,19.2,20.9,15.5,1.6,,,
AWS_779,2015-08-12,25.6,26.7,2.5,3,,,
AWS_780,2015-08-12,26.2,30.4,7,2.6,,,
AWS_781,2015-08-12,24.2,25.9,3,3.1,,,
AWS_782,2015-08-12,20,22.7,11,2.9,,,
AWS_792,2015-08-12,25.2,29.4,3.5,3,,,
AWS_793,2015-08-12,25.7,29.4,4,3,,,
AWS_855,2015-08-12,25.7,28.7,5.5,4.9,,,
AWS_870,2015-08-12,17,19.5,11,3.3,,,
AWS_871,2015-08-12,16.3,19,11,3.7,,,
AWS_884,2015-08-12,24.4,27.9,5,1.4,,,
AWS_885,2015-08-12,23.7,26.4,6,3.5,,,
ASOS_184,2015-08-13,27,30.2,,3.1,62,76.6,8.2
ASOS_185,2015-08-13,25.7,29.2,,6.4,77,85.5,7
ASOS_188,2015-08-13,26.4,30.5,,2.5,51,75.6,9
ASOS_189,2015-08-13,26.6,30.1,,1.2,59,71.5,8.9
AWS_328,2015-08-13,26.7,31.2,0,2.4,,,
AWS_329,2015-08-13,22.9,27.5,0,2.2,,,
AWS_330,2015-08-13,25.1,29.9,0,2.4,,,
AWS_685,2015-08-13,26.9,31.6,0,2.2,,,
AWS_724,2015-08-13,25.8,28.2,0,2.8,,,
AWS_725,2015-08-13,25.6,28.6,0,4,,,
AWS_726,2015-08-13,25.8,27.7,0,4.2,,,
AWS_727,2015-08-13,23,26.8,0,1.9,,,
AWS_751,2015-08-13,23.8,27.2,0,2.5,,,
AWS_752,2015-08-13,23.7,27.4,0,2.4,,,
AWS_753,2015-08-13,19.1,22.3,0,0.9,,,
AWS_779,2015-08-13,26.6,29.1,0,2.2,,,
AWS_780,2015-08-13,26.7,31,0,1.7,,,
AWS_781,2015-08-13,24.7,27.6,0,4.3,,,
AWS_782,2015-08-13,20.5,24.8,0,2.6,,,
AWS_792,2015-08-13,26.2,30.7,0,2.7,,,
AWS_793,2015-08-13,26.2,30.3,0,2.4,,,
AWS_855,2015-08-13,25.9,28.6,0,3.4,,,
AWS_870,2015-08-13,15.9,20.6,0,2.6,,,
AWS_871,2015-08-13,14.8,19.7,0,2.4,,,
AWS_884,2015-08-13,25,28.4,0,1.6,,,
AWS_885,2015-08-13,24.2,27.6,0,2.8,,,
ASOS_184,2015-08-14,26.5,29.4,,2.1,61,74.8,11
ASOS_185,2015-08-14,25.7,28.4,,4,75,85.3,11.6
ASOS_188,2015-08-14,25.7,30.7,,1.9,51,75.5,10
ASOS_189,2015-08-14,25.5,28.1,,1.5,57,82,11.6
AWS_328,2015-08-14,26,29.6,0,1.3,,,
AWS_329,2015-08-14,22.6,27.5,0,1.3,,,
AWS_330,2015-08-14,24.2,28.8,0,1.8,,,
AWS_685,2015-08-14,25.3,29.6,0,1.9,,,
AWS_724,2015-08-14,25.4,28.2,0,1.7,,,
AWS_725,2015-08-14,25.6,28.4,0,2,,,
AWS_726,2015-08-14,25.9,28,0,3,,,
AWS_727,2015-08-14,23.8,27.5,0,1.5,,,
AWS_751,2015-08-14,23.8,28.2,0,1.6,,,
AWS_752,2015-08-14,24.2,28.6,0,1.4,,,
AWS_753,2015-08-14,18.5,23.4,0,1,,,
AWS_779,2015-08-14,26,29,0,1.6,,,
AWS_780,2015-08-14,25.3,29.9,0,1.5,,,
AWS_781,2015-08-14,24.2,27,0,1.7,,,
AWS_782,2015-08-14,20.2,24.8,0,1.7,,,
AWS_792,2015-08-14,24.7,30,0,1.8,,,
AWS_793,2015-08-14,26.6,31,0,1.6,,,
AWS_855,2015-08-14,25.6,27.8,0,3.2,,,
AWS_870,2015-08-14,15.5,20.1,0,2.1,,,
AWS_871,2015-08-14,13.9,20.3,0,1.6,,,
AWS_884,2015-08-14,23.2,26.8,0,1.4,,,
AWS_885,2015-08-14,22.8,27.1,0,2.5,,,
ASOS_184,2015-08-15,27.2,31.8,,2.4,57,70.4,12.1
ASOS_185,2015-08-15,25.6,29,,2.8,65,81.8,9.4
ASOS_188,2015-08-15,26,29.8,,1.8,53,76.5,12
ASOS_189,2015-08-15,26,28.8,,1.4,66,74.4,11.4
AWS_328,2015-08-15,25.4,29.5,0,1.5,,,
AWS_329,2015-08-15,22.9,28.4,0,1.8,,,
AWS_330,2015-08-15,24.3,28.6,0,1.7,,,
AWS_685,2015-08-15,25.7,30.4,0,2.3,,,
AWS_724,2015-08-15,25.6,28.3,0,1.7,,,
AWS_725,2015-08-15,26.2,30.1,0,1.3,,,
AWS_726,2015-08-15,26.3,29.3,0,2.3,,,
AWS_727,2015-08-15,23.2,27.7,0,1.1,,,
AWS_751,2015-08-15,23.7,29,0,2,,,
AWS_752,2015-08-15,24,28.3,0,2.3,,,
AWS_753,2015-08-15,17.6,23.3,0,0.5,,,
AWS_779,2015-08-15,26.2,29.7,0,1.4,,,
AWS_780,2015-08-15,25.8,30.3,0,1.5,,,
AWS_781,2015-08-15,24.7,28.3,0,1.9,,,
AWS_782,2015-08-15,20.1,24.8,0,2,,,
AWS_792,2015-08-15,25.4,30.1,0,1.8,,,
AWS_793,2015-08-15,26.1,30.2,0,2.6,,,
AWS_855,2015-08-15,26.3,29.5,0,3.3,,,
AWS_870,2015-08-15,15.4,20.5,0,2.3,,,
AWS_871,2015-08-15,15,20.9,0,2.3,,,
AWS_884,2015-08-15,24.2,27.8,0,1.7,,,
AWS_885,2015-08-15,23.3,28.1,0,2.5,,,
ASOS_184,2015-08-16,25.5,28.1,74.6,2.8,68,87.4,0.2
ASOS_185,2015-08-16,25,28.6,0.5,3.1,75,90.9,4
ASOS_188,2015-08-16,25.7,29.3,12,2.4,70,87.9,1
ASOS_189,2015-08-16,25.9,27.9,1.3,2.2,68,86.1,0.7
AWS_328,2015-08-16,25.9,29,11.5,1.1,,,
AWS_329,2015-08-16,22.3,24.5,41,1.8,,,
AWS_330,2015-08-16,24.3,27.3,10,1.3,,,
AWS_685,2015-08-16,26.1,28.9,1.5,2.1,,,
AWS_724,2015-08-16,25,27.2,0,3.1,,,
AWS_725,2015-08-16,25.6,27.6,96,3,,,
AWS_726,2015-08-16,25.8,27.8,30,3.5,,,
AWS_727,2015-08-16,23.2,27.9,3.5,1.8,,,
AWS_751,2015-08-16,22.9,24.5,26,1.7,,,
AWS_752,2015-08-16,23.7,27.4,1.5,1.7,,,
AWS_753,2015-08-16,19,21.6,6,1.2,,,
AWS_779,2015-08-16,26,28.9,0,3,,,
AWS_780,2015-08-16,26.2,30.2,12,2.6,,,
AWS_781,2015-08-16,24,25.7,25,3.1,,,
AWS_782,2015-08-16,20.1,21,55,1.6,,,
AWS_792,2015-08-16,25.5,28.9,19,2.7,,,
AWS_793,2015-08-16,25.7,30.5,8,2,,,
AWS_855,2015-08-16,26,28.3,39.5,4.3,,,
AWS_870,2015-08-16,16.9,18.5,8.5,1.6,,,
AWS_871,2015-08-16,16.4,20.1,8,1.9,,,
AWS_884,2015-08-16,24.5,26.7,0.5,2.9,,,
AWS_885,2015-08-16,23.6,25.7,7,2.8,,,
ASOS_184,2015-08-17,25.2,27.9,3.5,2.6,64,79.1,8.6
ASOS_185,2015-08-17,24.6,27.2,,3.9,70,83,11.8
ASOS_188,2015-08-17,24.9,27.6,38.6,2.8,67,82.1,8
ASOS_189,2015-08-17,26.1,28.9,,2.4,66,77.5,11.5
AWS_328,2015-08-17,25.4,28.7,0,1,,,
AWS_329,2015-08-17,22.4,26.6,2.5,1.6,,,
AWS_330,2015-08-17,23.7,27.8,0,1.2,,,
AWS_685,2015-08-17,25.7,30,0,1.8,,,
AWS_724,2015-08-17,25.7,28.5,0,1.5,,,
AWS_725,2015-08-17,24.9,27.4,30.5,3.2,,,
AWS_726,2015-08-17,26.2,28.4,0,2.4,,,
AWS_727,2015-08-17,23.1,27.2,0,2.3,,,
AWS_751,2015-08-17,22.5,26.3,1,1.7,,,
AWS_752,2015-08-17,23.5,27.6,0,1.4,,,
AWS_753,2015-08-17,19.1,23.2,0,2.2,,,
AWS_779,2015-08-17,25.7,28.8,0,3.2,,,
AWS_780,2015-08-17,26,30.5,0,3,,,
AWS_781,2015-08-17,23.6,25.8,19,2.8,,,
AWS_782,2015-08-17,19.9,23.4,1,3.1,,,
AWS_792,2015-08-17,24.4,28.2,22.5,3.1,,,
AWS_793,2015-08-17,25.3,29.6,0,2,,,
AWS_855,2015-08-17,26,29.1,0,2.4,,,
AWS_870,2015-08-17,16.1,20.1,1,2.1,,,
AWS_871,2015-08-17,15.6,20.1,0.5,3.9,,,
AWS_884,2015-08-17,23.9,27,0,1.5,,,
AWS_885,2015-08-17,23.3,27.3,0.5,3.4,,,
ASOS_184,2015-08-18,26.1,27.9,,3.2,73,80,6.9
ASOS_185,2015-08-18,25.5,29.5,0,3.2,69,83.9,7.5
ASOS_188,2015-08-18,26.2,29,0.1,3.6,74,82.4,8.2
ASOS_189,2015-08-18,26.7,30.3,,3.5,62,76.8,8.7
AWS_328,2015-08-18,26.7,31.1,0,1.9,,,
AWS_329,2015-08-18,22.7,25.8,0,2.8,,,
AWS_330,2015-08-18,24.9,30.3,0,1.8,,,
AWS_685,2015-08-18,26.8,30.8,0,3.1,,,
AWS_724,2015-08-18,25.7,27.5,0,3.3,,,
AWS_725,2015-08-18,26.5,29.5,0,4.1,,,
AWS_726,2015-08-18,26.6,28.1,0,4.8,,,
AWS_727,2015-08-18,23.6,28.5,0,2.2,,,
AWS_751,2015-08-18,23.6,26.2,0,2,,,
AWS_752,2015-08-18,23.7,28.6,0,1.5,,,
AWS_753,2015-08-18,19.6,24.1,0,1.8,,,
AWS_779,2015-08-18,26.7,30.7,0,3.4,,,
AWS_780,2015-08-18,26.8,29.8,0,3.2,,,
AWS_781,2015-08-18,25,27.6,0,3.8,,,
AWS_782,2015-08-18,19.8,22.1,0,2.4,,,
AWS_792,2015-08-18,25.7,28.1,0.5,3.4,,,
AWS_793,2015-08-18,26.4,31,0,2.6,,,
AWS_855,2015-08-18,26.5,28.4,0,7.1,,,
AWS_870,2015-08-18,15.4,19.5,0.5,1.4,,,
AWS_871,2015-08-18,16,20.5,0,2.8,,,
AWS_884,2015-08-18,25.3,28.9,0,4.1,,,
AWS_885,2015-08-18,24,26.7,0,3.8,,,
ASOS_184,2015-08-19,25.9,28.8,1.8,2.5,74,86.9,0.6
ASOS_185,2015-08-19,26.1,30.4,0.2,2.3,71,86.3,5.1
ASOS_188,2015-08-19,26.7,27.9,0.8,3.2,78,86.1,2.2
ASOS_189,2015-08-19,27,29.9,,2.8,72,82.3,5.7
AWS_328,2015-08-19,27,31.3,0,1.5,,,
AWS_329,2015-08-19,22.7,26.1,27,2.2,,,
AWS_330,2015-08-19,25,29.8,0,1.8,,,
AWS_685,2015-08-19,27.1,31,0,2.8,,,
AWS_724,2015-08-19,25.6,27.3,0,4.2,,,
AWS_725,2015-08-19,26.6,28.4,0,3.4,,,
AWS_726,2015-08-19,26.9,28.3,0,4.5,,,
AWS_727,2015-08-19,23.5,28,1,1.2,,,
AWS_751,2015-08-19,23.8,26,13.5,2.1,,,
AWS_752,2015-08-19,24.7,29.7,0,1.5,,,
AWS_753,2015-08-19,19.2,24.3,1.5,0.8,,,
AWS_779,2015-08-19,26.8,31.8,0,2.5,,,
AWS_780,2015-08-19,26.8,29.3,1,2.5,,,
AWS_781,2015-08-19,25.1,27.2,0,3.5,,,
AWS_782,2015-08-19,20.2,21,28.5,1.8,,,
AWS_792,2015-08-19,25.9,27.4,2,2.6,,,
AWS_793,2015-08-19,27,30.5,0,2.8,,,
AWS_855,2015-08-19,27.2,29.8,0,6.3,,,
AWS_870,2015-08-19,16.7,19.2,13.5,1.9,,,
AWS_871,2015-08-19,16.8,20.5,0,2.1,,,
AWS_884,2015-08-19,25.4,28.9,0,3.6,,,
AWS_885,2015-08-19,24.1,26.1,1.5,2.5,,,
ASOS_184,2015-08-20,26,29.3,0,1.8,77,89,2.9
ASOS_185,2015-08-20,26.4,29.6,0.2,3,71,88.9,4.2
ASOS_188,2015-08-20,26.4,29.8,14.9,1.7,77,92.5,5.1
ASOS_189,2015-08-20,26.6,28.6,0,1.2,78,88.3,4.8
AWS_328,2015-08-20,26.7,29.7,0,1,,,
AWS_329,2015-08-20,23.7,28.1,1,1.4,,,
AWS_330,2015-08-20,25.4,29.2,5,1.3,,,
AWS_685,2015-08-20,26.8,30.8,0.5,1.7,,,
AWS_724,2015-08-20,25.2,26.6,10,3.6,,,
AWS_725,2015-08-20,25.9,29.7,25,1.5,,,
AWS_726,2015-08-20,27.3,29.6,0,2.8,,,
AWS_727,2015-08-20,24.6,27.7,0,1.8,,,
AWS_751,2015-08-20,24.3,28.3,4.5,1.7,,,
AWS_752,2015-08-20,25.1,28.9,0,2,,,
AWS_753,2015-08-20,20.4,24.5,4.5,1.6,,,
AWS_779,2015-08-20,27.4,31.2,0,1.9,,,
AWS_780,2015-08-20,27,30.1,6.5,1.6,,,
AWS_781,2015-08-20,25,27.8,16,1.3,,,
AWS_782,2015-08-20,21.1,23.8,2,1.9,,,
AWS_792,2015-08-20,26.1,29.9,6,1.4,,,
AWS_793,2015-08-20,27.2,31.2,0,2.1,,,
AWS_855,2015-08-20,27.7,30.1,0,3.1,,,
AWS_870,2015-08-20,18,22,5.5,2.8,,,
AWS_871,2015-08-20,16.7,21.2,4,3.5,,,
AWS_884,2015-08-20,25,28.2,0,1.2,,,
AWS_885,2015-08-20,24.5,28.1,10,2.4,,,
ASOS_184,2015-08-21,26,28.8,20.8,3.2,64,81.8,3.7
ASOS_185,2015-08-21,25.3,26.6,27.2,7.7,76,88.8,6.3
ASOS_188,2015-08-21,26,28.1,25.9,4.2,67,83.9,5
ASOS_189,2015-08-21,26.6,30.5,32.2,2.9,64,88,7
AWS_328,2015-08-21,26.8,30.9,48.5,2.6,,,
AWS_329,2015-08-21,22.2,26.4,22.5,2,,,
AWS_330,2015-08-21,25.7,30.2,59,2.6,,,
AWS_685,2015-08-21,26.8,31.7,53,3.1,,,
AWS_724,2015-08-21,25.6,27.3,93,4.1,,,
AWS_725,2015-08-21,25.4,27.2,52,4.2,,,
AWS_726,2015-08-21,26.1,27.8,24.5,7.3,,,
AWS_727,2015-08-21,22.6,25,54,3.2,,,
AWS_751,2015-08-21,23.4,25.6,33,3,,,
AWS_752,2015-08-21,23.4,25.8,39.5,3.7,,,
AWS_753,2015-08-21,18.6,21.4,73.5,3.7,,,
AWS_779,2015-08-21,25.9,28.1,64.5,3.2,,,
AWS_780,2015-08-21,26.7,30.7,30.5,3.5,,,
AWS_781,2015-08-21,,26,40.5,,,,
AWS_782,2015-08-21,21.2,24.2,64,4.1,,,
AWS_792,2015-08-21,26,28.4,28.5,4.3,,,
AWS_793,2015-08-21,26,28.4,38,3.7,,,
AWS_855,2015-08-21,26.1,27.7,25,6.3,,,
AWS_870,2015-08-21,17.7,21.8,115.5,4.3,,,
AWS_871,2015-08-21,16.3,20.3,131.5,5,,,
AWS_884,2015-08-21,25.1,28.9,53,2.5,,,
AWS_885,2015-08-21,24.5,28.3,54.5,4.3,,,
ASOS_184,2015-08-22,25.2,26.6,0,1.3,66,77.8,0
ASOS_185,2015-08-22,24.2,25.5,0.2,3.6,70,85.5,0
ASOS_188,2015-08-22,24.6,26.7,,1.7,70,81,0
ASOS_189,2015-08-22,25.3,26.7,0,1.1,69,77.5,0
AWS_328,2015-08-22,24.8,27.5,0,0.7,,,
AWS_329,2015-08-22,21.2,24.4,0.5,0.8,,,
AWS_330,2015-08-22,23.4,25.7,0.5,1.4,,,
AWS_685,2015-08-22,24.5,27.3,0,1.7,,,
AWS_724,2015-08-22,24.7,26.2,0,1.7,,,
AWS_725,2015-08-22,24.5,25.7,0,3,,,
